Time (s),Force (N),Position (m)
20.01,-7.441,0.3354
20.02,-7.44,0.3354
20.03,-7.44,0.3354
20.04,-7.445,0.3354
20.05,-7.447,0.3354
20.06,-7.448,0.3354
20.07,-7.447,0.3354
20.08,-7.447,0.3354
20.09,-7.44,0.3354
20.1,-7.438,0.3354
20.11,-7.436,0.3354
20.12,-7.434,0.3354
20.13,-7.429,0.3354
20.14,-7.422,0.3354
20.15,-7.426,0.3354
20.16,-7.434,0.3354
20.17,-7.434,0.3354
20.18,-7.431,0.3354
20.19,-7.429,0.3354
20.2,-7.422,0.3354
20.21,-7.419,0.3354
20.22,-7.424,0.3354
20.23,-7.424,0.3354
20.24,-7.427,0.3354
20.25,-7.431,0.3354
20.26,-7.434,0.3354
20.27,-7.434,0.3354
20.28,-7.433,0.3354
20.29,-7.431,0.3354
20.3,-7.431,0.3354
20.31,-7.433,0.3354
20.32,-7.433,0.3354
20.33,-7.433,0.3354
20.34,-7.434,0.3354
20.35,-7.436,0.3354
20.36,-7.436,0.3354
20.37,-7.433,0.3354
20.38,-7.431,0.3354
20.39,-7.426,0.3354
20.4,-7.426,0.3354
20.41,-7.42,0.3354
20.42,-7.415,0.3354
20.43,-7.406,0.3352
20.44,-7.406,0.3352
20.45,-7.408,0.3352
20.46,-7.406,0.3352
20.47,-7.406,0.3352
20.48,-7.406,0.3352
20.49,-7.406,0.3352
20.5,-7.406,0.3352
20.51,-7.406,0.3352
20.52,-7.406,0.3352
20.53,-7.399,0.3352
20.54,-7.399,0.3352
20.55,-7.399,0.3352
20.56,-7.406,0.3352
20.57,-7.403,0.3352
20.58,-7.399,0.3352
20.59,-7.399,0.3352
20.6,-7.391,0.3352
20.61,-7.384,0.3352
20.62,-7.38,0.3352
20.63,-7.389,0.3352
20.64,-7.387,0.3352
20.65,-7.387,0.3352
20.66,-7.384,0.3352
20.67,-7.377,0.3352
20.68,-7.368,0.3352
20.69,-7.375,0.3352
20.7,-7.377,0.3352
20.71,-7.38,0.3352
20.72,-7.382,0.3351
20.73,-7.396,0.3351
20.74,-7.392,0.3351
20.75,-7.377,0.3351
20.76,-7.368,0.3351
20.77,-7.363,0.3351
20.78,-7.349,0.3351
20.79,-7.307,0.3351
20.8,-7.235,0.3349
20.81,-7.256,0.3347
20.82,-7.281,0.3347
20.83,-7.282,0.3346
20.84,-7.284,0.3344
20.85,-7.298,0.3342
20.86,-7.286,0.3342
20.87,-7.263,0.334
20.88,-7.214,0.3339
20.89,-7.165,0.3337
20.9,-7.132,0.3337
20.91,-7.128,0.3334
20.92,-7.128,0.3332
20.93,-7.142,0.333
20.94,-7.146,0.3328
20.95,-7.135,0.3327
20.96,-7.109,0.3325
20.97,-7.099,0.3323
20.98,-7.09,0.3321
20.99,-7.071,0.3321
21,-7.048,0.332
21.01,-7.052,0.3318
21.02,-7.036,0.3318
21.03,-7.045,0.3316
21.04,-7.052,0.3316
21.05,-7.055,0.3316
21.06,-7.052,0.3314
21.07,-7.038,0.3314
21.08,-7.018,0.3314
21.09,-7.004,0.3315
21.1,-6.983,0.3313
21.11,-6.968,0.3313
21.12,-6.942,0.3311
21.13,-6.948,0.3311
21.14,-6.959,0.3311
21.15,-6.98,0.3309
21.16,-6.987,0.3309
21.17,-6.964,0.3309
21.18,-6.919,0.3308
21.19,-6.891,0.3308
21.2,-6.9,0.3308
21.21,-6.91,0.3306
21.22,-6.907,0.3306
21.23,-6.905,0.3304
21.24,-6.903,0.3304
21.25,-6.907,0.3302
21.26,-6.905,0.3303
21.27,-6.889,0.3301
21.28,-6.868,0.3301
21.29,-6.84,0.3299
21.3,-6.84,0.3299
21.31,-6.844,0.3297
21.32,-6.837,0.3296
21.33,-6.828,0.3296
21.34,-6.833,0.3294
21.35,-6.835,0.3292
21.36,-6.819,0.3292
21.37,-6.802,0.329
21.38,-6.774,0.3291
21.39,-6.744,0.3289
21.4,-6.732,0.3287
21.41,-6.725,0.3287
21.42,-6.716,0.3285
21.43,-6.7,0.3284
21.44,-6.695,0.3282
21.45,-6.686,0.328
21.46,-6.681,0.3278
21.47,-6.69,0.3277
21.48,-6.676,0.3277
21.49,-6.623,0.3275
21.5,-6.585,0.3273
21.51,-6.568,0.3272
21.52,-6.531,0.327
21.53,-6.522,0.3266
21.54,-6.527,0.3265
21.55,-6.526,0.3261
21.56,-6.515,0.326
21.57,-6.492,0.3258
21.58,-6.475,0.3254
21.59,-6.457,0.3253
21.6,-6.44,0.3249
21.61,-6.402,0.3248
21.62,-6.368,0.3246
21.63,-6.342,0.3242
21.64,-6.326,0.3241
21.65,-6.325,0.3237
21.66,-6.304,0.3236
21.67,-6.288,0.3232
21.68,-6.263,0.3229
21.69,-6.239,0.3227
21.7,-6.206,0.3223
21.71,-6.171,0.3222
21.72,-6.138,0.3218
21.73,-6.111,0.3215
21.74,-6.11,0.3213
21.75,-6.092,0.321
21.76,-6.07,0.3206
21.77,-6.05,0.3203
21.78,-6.035,0.3201
21.79,-5.989,0.3198
21.8,-5.963,0.3194
21.81,-5.933,0.3193
21.82,-5.898,0.3189
21.83,-5.867,0.3186
21.84,-5.851,0.3182
21.85,-5.825,0.3179
21.86,-5.804,0.3177
21.87,-5.788,0.3174
21.88,-5.743,0.317
21.89,-5.711,0.3167
21.9,-5.687,0.3163
21.91,-5.631,0.3162
21.92,-5.58,0.3158
21.93,-5.556,0.3155
21.94,-5.557,0.315
21.95,-5.582,0.3146
21.96,-5.573,0.3144
21.97,-5.523,0.3141
21.98,-5.477,0.3137
21.99,-5.44,0.3136
22,-5.4,0.3134
22.01,-5.364,0.3131
22.02,-5.332,0.3129
22.03,-5.299,0.3125
22.04,-5.295,0.3124
22.05,-5.309,0.312
22.06,-5.315,0.3117
22.07,-5.297,0.3115
22.08,-5.29,0.3113
22.09,-5.25,0.3112
22.1,-5.21,0.311
22.11,-5.182,0.3108
22.12,-5.157,0.3106
22.13,-5.14,0.3105
22.14,-5.117,0.3103
22.15,-5.087,0.3101
22.16,-5.077,0.31
22.17,-5.077,0.3098
22.18,-5.052,0.3096
22.19,-5.038,0.3094
22.2,-5.026,0.3093
22.21,-5.012,0.3091
22.22,-5,0.3089
22.23,-4.97,0.3088
22.24,-4.935,0.3086
22.25,-4.911,0.3084
22.26,-4.895,0.3082
22.27,-4.89,0.3081
22.28,-4.876,0.3079
22.29,-4.846,0.3076
22.3,-4.82,0.3074
22.31,-4.796,0.3072
22.32,-4.768,0.307
22.33,-4.75,0.3069
22.34,-4.745,0.3065
22.35,-4.738,0.3063
22.36,-4.736,0.3062
22.37,-4.726,0.306
22.38,-4.699,0.3058
22.39,-4.67,0.3056
22.4,-4.631,0.3057
22.41,-4.595,0.3055
22.42,-4.565,0.3053
22.43,-4.535,0.3051
22.44,-4.497,0.3051
22.45,-4.486,0.305
22.46,-4.478,0.3048
22.47,-4.474,0.3046
22.48,-4.469,0.3045
22.49,-4.453,0.3043
22.5,-4.432,0.3041
22.51,-4.402,0.3039
22.52,-4.352,0.3038
22.53,-4.322,0.3036
22.54,-4.322,0.3034
22.55,-4.329,0.3033
22.56,-4.332,0.3031
22.57,-4.312,0.3029
22.58,-4.296,0.3027
22.59,-4.278,0.3026
22.6,-4.273,0.3024
22.61,-4.277,0.3022
22.62,-4.259,0.3022
22.63,-4.235,0.302
22.64,-4.221,0.302
22.65,-4.203,0.3019
22.66,-4.177,0.3019
22.67,-4.142,0.3017
22.68,-4.104,0.3017
22.69,-4.072,0.3017
22.7,-4.069,0.3015
22.71,-4.067,0.3015
22.72,-4.063,0.3012
22.73,-4.053,0.3012
22.74,-4.044,0.301
22.75,-4.028,0.3008
22.76,-4.013,0.3008
22.77,-4,0.3007
22.78,-4.014,0.3005
22.79,-4.002,0.3003
22.8,-3.964,0.3003
22.81,-3.936,0.3002
22.82,-3.932,0.3
22.83,-3.939,0.2998
22.84,-3.918,0.2996
22.85,-3.897,0.2995
22.86,-3.869,0.2991
22.87,-3.854,0.2991
22.88,-3.859,0.2988
22.89,-3.876,0.2986
22.9,-3.857,0.2984
22.91,-3.82,0.2983
22.92,-3.782,0.2981
22.93,-3.761,0.2974
22.94,-3.752,0.2967
22.95,-3.735,0.2964
22.96,-3.724,0.2962
22.97,-3.71,0.296
22.98,-3.698,0.2959
22.99,-3.696,0.2957
23,-3.703,0.2955
23.01,-3.688,0.2955
23.02,-3.653,0.2952
23.03,-3.644,0.2952
23.04,-3.642,0.295
23.05,-3.637,0.2948
23.06,-3.62,0.2946
23.07,-3.595,0.2946
23.08,-3.579,0.2947
23.09,-3.585,0.2945
23.1,-3.599,0.2945
23.11,-3.609,0.2943
23.12,-3.602,0.2943
23.13,-3.578,0.2941
23.14,-3.572,0.2941
23.15,-3.562,0.2941
23.16,-3.543,0.2941
23.17,-3.522,0.2941
23.18,-3.516,0.2941
23.19,-3.522,0.2941
23.2,-3.536,0.2941
23.21,-3.544,0.2941
23.22,-3.543,0.2941
23.23,-3.52,0.2939
23.24,-3.485,0.2939
23.25,-3.462,0.294
23.26,-3.469,0.2938
23.27,-3.481,0.2938
23.28,-3.464,0.2938
23.29,-3.307,0.2936
23.3,-3.094,0.2935
23.31,-2.985,0.2931
23.32,-3.01,0.2924
23.33,-3.085,0.2919
23.34,-3.109,0.2914
23.35,-3.099,0.2907
23.36,-3.067,0.2902
23.37,-3.045,0.2895
23.38,-3.025,0.289
23.39,-2.978,0.2885
23.4,-2.919,0.2878
23.41,-2.847,0.2875
23.42,-2.779,0.2869
23.43,-2.73,0.2864
23.44,-2.671,0.2859
23.45,-2.618,0.2854
23.46,-2.585,0.2849
23.47,-2.564,0.2843
23.48,-2.538,0.284
23.49,-2.505,0.2835
23.5,-2.478,0.2831
23.51,-2.454,0.2828
23.52,-2.419,0.2824
23.53,-2.368,0.2823
23.54,-2.323,0.2819
23.55,-2.27,0.2818
23.56,-2.232,0.2816
23.57,-2.206,0.2814
23.58,-2.208,0.2812
23.59,-2.215,0.281
23.6,-2.208,0.2811
23.61,-2.192,0.2809
23.62,-2.167,0.2809
23.63,-2.141,0.2809
23.64,-2.125,0.2809
23.65,-2.11,0.2809
23.66,-2.083,0.2809
23.67,-2.059,0.2809
23.68,-2.049,0.2809
23.69,-2.055,0.2807
23.7,-2.075,0.2807
23.71,-2.085,0.2807
23.72,-2.076,0.2807
23.73,-2.073,0.2805
23.74,-2.069,0.2805
23.75,-2.062,0.2805
23.76,-2.047,0.2805
23.77,-2.028,0.2805
23.78,-2.008,0.2805
23.79,-1.987,0.2805
23.8,-1.973,0.2804
23.81,-1.965,0.2804
23.82,-1.958,0.2802
23.83,-1.949,0.28
23.84,-1.944,0.2799
23.85,-1.93,0.2797
23.86,-1.923,0.2795
23.87,-1.923,0.2793
23.88,-1.914,0.2792
23.89,-1.895,0.279
23.9,-1.869,0.2788
23.91,-1.837,0.2785
23.92,-1.802,0.2783
23.93,-1.779,0.2782
23.94,-1.748,0.2778
23.95,-1.725,0.2776
23.96,-1.718,0.2773
23.97,-1.703,0.2771
23.98,-1.673,0.2768
23.99,-1.622,0.2766
24,-1.592,0.2763
24.01,-1.57,0.2759
24.02,-1.561,0.2757
24.03,-1.55,0.2754
24.04,-1.535,0.2752
24.05,-1.51,0.275
24.06,-1.477,0.2749
24.07,-1.447,0.2747
24.08,-1.416,0.2745
24.09,-1.379,0.2744
24.1,-1.351,0.2742
24.11,-1.329,0.274
24.12,-1.313,0.2738
24.13,-1.304,0.2737
24.14,-1.302,0.2735
24.15,-1.304,0.2733
24.16,-1.287,0.2733
24.17,-1.255,0.2731
24.18,-1.218,0.2731
24.19,-1.18,0.273
24.2,-1.149,0.2728
24.21,-1.14,0.2728
24.22,-1.14,0.2726
24.23,-1.143,0.2725
24.24,-1.138,0.2723
24.25,-1.122,0.2723
24.26,-1.107,0.2721
24.27,-1.094,0.2719
24.28,-1.089,0.2719
24.29,-1.063,0.2718
24.3,-1.04,0.2718
24.31,-1.023,0.2716
24.32,-1.016,0.2714
24.33,-1.016,0.2714
24.34,-1.012,0.2713
24.35,-1.004,0.2711
24.36,-0.983,0.2711
24.37,-0.96,0.2709
24.38,-0.934,0.2709
24.39,-0.911,0.2707
24.4,-0.893,0.2706
24.41,-0.883,0.2704
24.42,-0.885,0.2702
24.43,-0.879,0.2702
24.44,-0.862,0.2701
24.45,-0.85,0.2699
24.46,-0.839,0.2697
24.47,-0.817,0.2695
24.48,-0.797,0.2694
24.49,-0.785,0.2694
24.5,-0.771,0.2692
24.51,-0.754,0.269
24.52,-0.74,0.2688
24.53,-0.719,0.2687
24.54,-0.696,0.2685
24.55,-0.687,0.2683
24.56,-0.682,0.2682
24.57,-0.666,0.268
24.58,-0.654,0.2678
24.59,-0.638,0.2676
24.6,-0.614,0.2675
24.61,-0.595,0.2673
24.62,-0.567,0.2671
24.63,-0.56,0.267
24.64,-0.553,0.2668
24.65,-0.544,0.2666
24.66,-0.53,0.2664
24.67,-0.514,0.2663
24.68,-0.5,0.2661
24.69,-0.472,0.2659
24.7,-0.457,0.2658
24.71,-0.46,0.2656
24.72,-0.464,0.2654
24.73,-0.46,0.2654
24.74,-0.451,0.2652
24.75,-0.43,0.2652
24.76,-0.415,0.2651
24.77,-0.404,0.2651
24.78,-0.39,0.2651
24.79,-0.369,0.2649
24.8,-0.357,0.2649
24.81,-0.359,0.2649
24.82,-0.359,0.2647
24.83,-0.359,0.2647
24.84,-0.346,0.2647
24.85,-0.338,0.2647
24.86,-0.32,0.2647
24.87,-0.303,0.2645
24.88,-0.284,0.2645
24.89,-0.282,0.2644
24.9,-0.287,0.2644
24.91,-0.303,0.2644
24.92,-0.298,0.2642
24.93,-0.294,0.2642
24.94,-0.294,0.264
24.95,-0.291,0.264
24.96,-0.261,0.264
24.97,-0.24,0.2638
24.98,-0.226,0.2639
24.99,-0.215,0.2637
25,-0.21,0.2637
25.01,-0.205,0.2635
25.02,-0.207,0.2635
25.03,-0.203,0.2633
25.04,-0.191,0.2632
25.05,-0.179,0.2632
25.06,-0.168,0.263
25.07,-0.163,0.2628
25.08,-0.154,0.2626
25.09,-0.152,0.2627
25.1,-0.152,0.2625
25.11,-0.151,0.2625
25.12,-0.142,0.2623
25.13,-0.131,0.2623
25.14,-0.128,0.2621
25.15,-0.118,0.2621
25.16,-0.107,0.2621
25.17,-0.104,0.262
25.18,-0.098,0.262
25.19,-0.091,0.262
25.2,-0.09,0.2618
25.21,-0.088,0.2618
25.22,-0.084,0.2618
25.23,-0.084,0.2618
25.24,-0.084,0.2616
25.25,-0.079,0.2616
25.26,-0.083,0.2616
25.27,-0.083,0.2616
25.28,-0.079,0.2616
25.29,-0.077,0.2616
25.3,-0.077,0.2618
25.31,-0.076,0.2618
25.32,-0.079,0.2618
25.33,-0.076,0.2618
25.34,-0.077,0.2618
25.35,-0.076,0.2618
25.36,-0.076,0.2618
25.37,-0.072,0.2618
25.38,-0.076,0.2618
25.39,-0.076,0.2618
25.4,-0.076,0.2618
25.41,-0.074,0.2618
25.42,-0.076,0.2618
25.43,-0.076,0.2616
25.44,-0.072,0.2618
25.45,-0.076,0.2618
25.46,-0.074,0.2618
25.47,-0.076,0.2618
25.48,-0.077,0.2618
25.49,-0.074,0.2618
25.5,-0.074,0.2618
25.51,-0.074,0.2618
25.52,-0.077,0.2618
25.53,-0.07,0.2618
25.54,-0.069,0.2618
25.55,-0.072,0.2618
25.56,-0.072,0.2618
25.57,-0.072,0.2618
25.58,-0.072,0.2616
25.59,-0.074,0.2618
25.6,-0.076,0.2618
25.61,-0.072,0.2618
25.62,-0.076,0.2618
25.63,-0.072,0.2618
25.64,-0.074,0.2618
25.65,-0.074,0.2618
25.66,-0.074,0.2618
25.67,-0.07,0.2618
25.68,-0.074,0.2618
25.69,-0.072,0.2618
25.7,-0.072,0.2618
25.71,-0.07,0.2618
25.72,-0.077,0.2618
25.73,-0.072,0.2618
25.74,-0.072,0.2618
25.75,-0.074,0.2616
25.76,-0.072,0.2618
25.77,-0.07,0.2618
25.78,-0.072,0.2618
25.79,-0.072,0.2618
25.8,-0.072,0.2618
25.81,-0.07,0.2618
25.82,-0.072,0.2618
25.83,-0.07,0.2618
25.84,-0.072,0.2616
25.85,-0.074,0.2618
25.86,-0.072,0.2618
25.87,-0.074,0.2616
25.88,-0.074,0.2618
25.89,-0.072,0.2618
25.9,-0.076,0.2618
25.91,-0.072,0.2618
25.92,-0.07,0.2618
25.93,-0.07,0.2618
25.94,-0.072,0.2618
25.95,-0.072,0.2618
25.96,-0.074,0.2618
25.97,-0.072,0.2618
25.98,-0.072,0.2618
25.99,-0.072,0.2618
26,-0.07,0.2618
26.01,-0.07,0.2618
26.02,-0.07,0.2618
26.03,-0.07,0.2618
26.04,-0.07,0.2616
26.05,-0.069,0.2618
26.06,-0.065,0.2618
26.07,-0.063,0.2618
26.08,-0.067,0.2618
26.09,-0.065,0.2618
26.1,-0.065,0.2618
26.11,-0.062,0.2618
26.12,-0.062,0.2618
26.13,-0.063,0.2616
26.14,-0.062,0.2618
26.15,-0.058,0.2618
26.16,-0.058,0.2618
26.17,-0.058,0.2618
26.18,-0.056,0.2618
26.19,-0.056,0.2618
26.2,-0.056,0.2618
26.21,-0.056,0.2618
26.22,-0.055,0.2618
26.23,-0.06,0.2618
26.24,-0.058,0.2618
26.25,-0.056,0.2618
26.26,-0.06,0.2618
26.27,-0.056,0.2618
26.28,-0.056,0.2616
26.29,-0.056,0.2618
26.3,-0.055,0.2618
26.31,-0.056,0.2618
26.32,-0.056,0.2618
26.33,-0.06,0.2618
26.34,-0.056,0.2618
26.35,-0.055,0.2618
26.36,-0.058,0.2618
26.37,-0.055,0.2618
26.38,-0.055,0.2618
26.39,-0.056,0.2618
26.4,-0.056,0.2618
26.41,-0.058,0.2618
26.42,-0.058,0.2618
26.43,-0.058,0.2616
26.44,-0.056,0.2618
26.45,-0.055,0.2618
26.46,-0.055,0.2618
26.47,-0.056,0.2618
26.48,-0.058,0.2618
26.49,-0.056,0.2618
26.5,-0.058,0.2618
26.51,-0.056,0.2618
26.52,-0.056,0.2618
26.53,-0.056,0.2618
26.54,-0.058,0.2618
26.55,-0.058,0.2618
26.56,-0.055,0.2618
26.57,-0.058,0.2618
26.58,-0.06,0.2618
26.59,-0.053,0.2618
26.6,-0.055,0.2618
26.61,-0.058,0.2618
26.62,-0.056,0.2618
26.63,-0.056,0.2618
26.64,-0.055,0.2618
26.65,-0.056,0.2618
26.66,-0.055,0.2618
26.67,-0.056,0.2618
26.68,-0.056,0.2618
26.69,-0.058,0.2618
26.7,-0.056,0.2618
26.71,-0.056,0.2618
26.72,-0.056,0.2618
26.73,-0.056,0.2618
26.74,-0.056,0.2618
26.75,-0.058,0.2618
26.76,-0.058,0.2618
26.77,-0.058,0.2618
26.78,-0.06,0.2618
26.79,-0.06,0.2618
26.8,-0.062,0.2618
26.81,-0.058,0.2618
26.82,-0.062,0.2618
26.83,-0.06,0.2618
