Time (s),Force (N),Position (m)
10.03,-7.057,0.3344
10.04,-7.053,0.3342
10.05,-7.05,0.3344
10.06,-7.053,0.3344
10.07,-7.048,0.3342
10.08,-7.05,0.3344
10.09,-7.045,0.3344
10.1,-7.045,0.3342
10.11,-7.045,0.3342
10.12,-7.052,0.3342
10.13,-7.052,0.3342
10.14,-7.043,0.3342
10.15,-7.041,0.3342
10.16,-7.043,0.3342
10.17,-7.041,0.3342
10.18,-7.05,0.3342
10.19,-7.055,0.3342
10.2,-7.062,0.3342
10.21,-7.071,0.3342
10.22,-7.08,0.3342
10.23,-7.087,0.3342
10.24,-7.088,0.3342
10.25,-7.099,0.3342
10.26,-7.101,0.3342
10.27,-7.111,0.3342
10.28,-7.116,0.3342
10.29,-7.118,0.3342
10.3,-7.12,0.3342
10.31,-7.12,0.3342
10.32,-7.123,0.3342
10.33,-7.121,0.3344
10.34,-7.12,0.3344
10.35,-7.12,0.3344
10.36,-7.115,0.3342
10.37,-7.115,0.3342
10.38,-7.116,0.3344
10.39,-7.12,0.3342
10.4,-7.123,0.3342
10.41,-7.127,0.3342
10.42,-7.13,0.3342
10.43,-7.127,0.3344
10.44,-7.123,0.3342
10.45,-7.123,0.3342
10.46,-7.12,0.3342
10.47,-7.116,0.3342
10.48,-7.118,0.3342
10.49,-7.118,0.3344
10.5,-7.125,0.3342
10.51,-7.127,0.3342
10.52,-7.13,0.3342
10.53,-7.13,0.3342
10.54,-7.127,0.3344
10.55,-7.123,0.3342
10.56,-7.125,0.3344
10.57,-7.118,0.3342
10.58,-7.125,0.3342
10.59,-7.121,0.3344
10.6,-7.123,0.3342
10.61,-7.118,0.3342
10.62,-7.111,0.3342
10.63,-7.108,0.3342
10.64,-7.101,0.3342
10.65,-7.092,0.3342
10.66,-7.087,0.3342
10.67,-7.088,0.3342
10.68,-7.094,0.3342
10.69,-7.095,0.3342
10.7,-7.102,0.3342
10.71,-7.115,0.3342
10.72,-7.123,0.3342
10.73,-7.125,0.3342
10.74,-7.128,0.3342
10.75,-7.134,0.3342
10.76,-7.139,0.3342
10.77,-7.139,0.3342
10.78,-7.134,0.3342
10.79,-7.13,0.3342
10.8,-7.121,0.3342
10.81,-7.115,0.3342
10.82,-7.108,0.3342
10.83,-7.108,0.3342
10.84,-7.113,0.3342
10.85,-7.116,0.3342
10.86,-7.113,0.3342
10.87,-7.111,0.3342
10.88,-7.101,0.3342
10.89,-7.09,0.3342
10.9,-7.081,0.3342
10.91,-7.073,0.3342
10.92,-7.074,0.3342
10.93,-7.073,0.3342
10.94,-7.069,0.3344
10.95,-7.067,0.3342
10.96,-7.06,0.3342
10.97,-7.057,0.3342
10.98,-7.055,0.3342
10.99,-7.053,0.3342
11,-7.053,0.3342
11.01,-7.055,0.3342
11.02,-7.057,0.3342
11.03,-7.062,0.3342
11.04,-7.064,0.3342
11.05,-7.066,0.3342
11.06,-7.069,0.3342
11.07,-7.069,0.3342
11.08,-7.074,0.3342
11.09,-7.08,0.3342
11.1,-7.083,0.3342
11.11,-7.097,0.3342
11.12,-7.109,0.3342
11.13,-7.111,0.3342
11.14,-7.115,0.3342
11.15,-7.116,0.3342
11.16,-7.118,0.3342
11.17,-7.118,0.3342
11.18,-7.116,0.3342
11.19,-7.116,0.3342
11.2,-7.111,0.3342
11.21,-7.108,0.3342
11.22,-7.102,0.3342
11.23,-7.101,0.3342
11.24,-7.101,0.3342
11.25,-7.104,0.3342
11.26,-7.108,0.3342
11.27,-7.108,0.3342
11.28,-7.111,0.3342
11.29,-7.111,0.3342
11.3,-7.113,0.3342
11.31,-7.109,0.3342
11.32,-7.115,0.3342
11.33,-7.118,0.3342
11.34,-7.12,0.3342
11.35,-7.123,0.3342
11.36,-7.127,0.3342
11.37,-7.125,0.3342
11.38,-7.123,0.3342
11.39,-7.123,0.3342
11.4,-7.121,0.3342
11.41,-7.121,0.3342
11.42,-7.123,0.3342
11.43,-7.123,0.3342
11.44,-7.12,0.3342
11.45,-7.115,0.3342
11.46,-7.113,0.3342
11.47,-7.108,0.3342
11.48,-7.108,0.3342
11.49,-7.111,0.3342
11.5,-7.115,0.3342
11.51,-7.121,0.3342
11.52,-7.125,0.3342
11.53,-7.125,0.3342
11.54,-7.123,0.3342
11.55,-7.118,0.3342
11.56,-7.115,0.3342
11.57,-7.109,0.3342
11.58,-7.108,0.3342
11.59,-7.109,0.3342
11.6,-7.113,0.3342
11.61,-7.118,0.3342
11.62,-7.118,0.3342
11.63,-7.111,0.3342
11.64,-7.113,0.3342
11.65,-7.113,0.3342
11.66,-7.118,0.3342
11.67,-7.127,0.3342
11.68,-7.128,0.3342
11.69,-7.127,0.3342
11.7,-7.123,0.3342
11.71,-7.118,0.3342
11.72,-7.108,0.3342
11.73,-7.102,0.3342
11.74,-7.102,0.3342
11.75,-7.106,0.3342
11.76,-7.106,0.3342
11.77,-7.101,0.3342
11.78,-7.092,0.3342
11.79,-7.087,0.3342
11.8,-7.085,0.3342
11.81,-7.08,0.3342
11.82,-7.083,0.3342
11.83,-7.088,0.3342
11.84,-7.097,0.3342
11.85,-7.109,0.3342
11.86,-7.115,0.3342
11.87,-7.116,0.3342
11.88,-7.115,0.3342
11.89,-7.113,0.3342
11.9,-7.104,0.3342
11.91,-7.102,0.3342
11.92,-7.102,0.3342
11.93,-7.104,0.3342
11.94,-7.106,0.3342
11.95,-7.111,0.3342
11.96,-7.115,0.3342
11.97,-7.113,0.3342
11.98,-7.115,0.3342
11.99,-7.106,0.3342
12,-7.104,0.3342
12.01,-7.097,0.3342
12.02,-7.095,0.3342
12.03,-7.094,0.3342
12.04,-7.094,0.3342
12.05,-7.095,0.3342
12.06,-7.094,0.3342
12.07,-7.095,0.3342
12.08,-7.094,0.3342
12.09,-7.099,0.3342
12.1,-7.097,0.3342
12.11,-7.102,0.3342
12.12,-7.099,0.3342
12.13,-7.099,0.3342
12.14,-7.097,0.3342
12.15,-7.094,0.3342
12.16,-7.099,0.3342
12.17,-7.109,0.3342
12.18,-7.118,0.3342
12.19,-7.128,0.3342
12.2,-7.137,0.3342
12.21,-7.141,0.3342
12.22,-7.142,0.3342
12.23,-7.151,0.3342
12.24,-7.163,0.3342
12.25,-7.167,0.3342
12.26,-7.169,0.3342
12.27,-7.169,0.3342
12.28,-7.17,0.3342
12.29,-7.174,0.3342
12.3,-7.174,0.3342
12.31,-7.172,0.3342
12.32,-7.177,0.3342
12.33,-7.179,0.3342
12.34,-7.179,0.3344
12.35,-7.176,0.3344
12.36,-7.174,0.3344
12.37,-7.163,0.3344
12.38,-7.142,0.3342
12.39,-7.123,0.3342
12.4,-7.111,0.3342
12.41,-7.106,0.3342
12.42,-7.104,0.3342
12.43,-7.104,0.3342
12.44,-7.108,0.3342
12.45,-7.113,0.3342
12.46,-7.113,0.3342
12.47,-7.113,0.3342
12.48,-7.118,0.3342
12.49,-7.111,0.3342
12.5,-7.104,0.3342
12.51,-7.101,0.3342
12.52,-7.099,0.3342
12.53,-7.101,0.3342
12.54,-7.108,0.3342
12.55,-7.116,0.3342
12.56,-7.123,0.3342
12.57,-7.132,0.3342
12.58,-7.134,0.3342
12.59,-7.139,0.3342
12.6,-7.139,0.3342
12.61,-7.142,0.3342
12.62,-7.142,0.3342
12.63,-7.137,0.3342
12.64,-7.13,0.3342
12.65,-7.118,0.3342
12.66,-7.099,0.3342
12.67,-7.08,0.3342
12.68,-7.069,0.3342
12.69,-7.071,0.3342
12.7,-7.074,0.3342
12.71,-7.073,0.3342
12.72,-7.067,0.3342
12.73,-7.06,0.3342
12.74,-7.059,0.3342
12.75,-7.057,0.3342
12.76,-7.053,0.3342
12.77,-7.055,0.3342
12.78,-7.053,0.3342
12.79,-7.055,0.3342
12.8,-7.053,0.3342
12.81,-7.05,0.3342
12.82,-7.048,0.3342
12.83,-7.048,0.3342
12.84,-7.043,0.3342
12.85,-7.043,0.3342
12.86,-7.045,0.3342
12.87,-7.052,0.3342
12.88,-7.059,0.3342
12.89,-7.06,0.3342
12.9,-7.064,0.3342
12.91,-7.064,0.3342
12.92,-7.06,0.3342
12.93,-7.06,0.3342
12.94,-7.059,0.3342
12.95,-7.059,0.3342
12.96,-7.059,0.3342
12.97,-7.062,0.3342
12.98,-7.066,0.3342
12.99,-7.062,0.3342
13,-7.069,0.3342
13.01,-7.076,0.3342
13.02,-7.08,0.3342
13.03,-7.083,0.3342
13.04,-7.081,0.3342
13.05,-7.088,0.3342
13.06,-7.085,0.3342
13.07,-7.083,0.3342
13.08,-7.081,0.3342
13.09,-7.083,0.3342
13.1,-7.076,0.3342
13.11,-7.076,0.3342
13.12,-7.076,0.3342
13.13,-7.078,0.3342
13.14,-7.083,0.3342
13.15,-7.088,0.3342
13.16,-7.09,0.3342
13.17,-7.097,0.3342
13.18,-7.094,0.3342
13.19,-7.087,0.3342
13.2,-7.081,0.3342
13.21,-7.076,0.3342
13.22,-7.071,0.3342
13.23,-7.071,0.3342
13.24,-7.071,0.3342
13.25,-7.069,0.3342
13.26,-7.071,0.3342
13.27,-7.069,0.3342
13.28,-7.076,0.3342
13.29,-7.076,0.3342
13.3,-7.08,0.3342
13.31,-7.083,0.3342
13.32,-7.081,0.3342
13.33,-7.078,0.3342
13.34,-7.076,0.3342
13.35,-7.076,0.3342
13.36,-7.076,0.3342
13.37,-7.076,0.3342
13.38,-7.076,0.3342
13.39,-7.073,0.3342
13.4,-7.076,0.3342
13.41,-7.078,0.3342
13.42,-7.08,0.3342
13.43,-7.083,0.3342
13.44,-7.083,0.3342
13.45,-7.088,0.3342
13.46,-7.092,0.3342
